Name,Distance,Rating,Votes,Address,Website
Rachana Dry Fruits Opposite Karnataka Sangh Hall Mahim,0.24 KM,4.3,22 Votes,"Shop No 2, Ajay Shopping Centre, T H Kataria Marg, Mahim, Mumbai - 400016, Opposite Karnataka Sangh Hall",https://www.justdial.com/Mumbai/Rachana-Dry-Fruits-Opposite-Karnataka-Sangh-Hall-Mahim/022P1933134_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Amit Medical General Stores Near Raja Rani Travels and Ashray Hotel Mahim,0.4 KM,4.9,5 Votes,"Shop No 4, Plot No 211 C, Keshav Bhawan, L J Road, Mahim, Mumbai - 400016, Near Raja Rani Travels and Ashray Hotel",https://www.justdial.com/Mumbai/Amit-Medical-General-Stores-Near-Raja-Rani-Travels-and-Ashray-Hotel-Mahim/022P1980537_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Nilkanth Super Market Near Mahim Bus Depot Mahim,1.48 KM,4.4,8 Votes,"Shop No.12, Mori Road, Mahim, Mumbai - 400016, Near Mahim Bus Depot",https://www.justdial.com/Mumbai/Nilkanth-Super-Market-Near-Mahim-Bus-Depot-Mahim/022PXX22-XX22-131026144449-E1P4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Stop N Shop Boutique Near Victoria Church Mahim,0.67 KM,4.0,71 Votes,"4, Dimple Building, 133, L J Road, Mahim, Mumbai - 400016, Near Victoria Church",https://www.justdial.com/Mumbai/Stop-N-Shop-Boutique-Near-Victoria-Church-Mahim/022P1303708_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Mangalore General Stores Opposite Paradise Cinema 76 Alj Road Mahim,1.04 KM,3.9,48 Votes,"Shop No 8, Mohhamad Edu Manzil, Lady Jamshedji Road, Mahim, Mumbai - 400016, Opposite Paradise Cinema ,76 Alj Road",https://www.justdial.com/Mumbai/Mangalore-General-Stores-Opposite-Paradise-Cinema-76-Alj-Road-Mahim/022P1980607_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Sagar Toys Shop OPP CANOSSA HIGH SCHOOL Mahim,1.14 KM,4.0,2 Votes,"SHOP NO.4 ROSARY BUILDING, Mia Mohd Chhotani Road, Mahim, Mumbai - 400016, OPP CANOSSA HIGH SCHOOL",https://www.justdial.com/Mumbai/Sagar-Toys-Shop-OPP-CANOSSA-HIGH-SCHOOL-Mahim/022P1980576_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Vipul Chemist Near Mahim Station Mahim,0.16 KM,4.5,6 Votes,"Shop No 4, Qureshi Mahal, Mia Mohd Chhotani Road, Mahim, Mumbai - 400016, Near Mahim Station",https://www.justdial.com/Mumbai/Vipul-Chemist-Near-Mahim-Station-Mahim/022PXX22-XX22-121108170924-Q2F4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Mahim Super Masala Near Police Chowky Mahim,1.06 KM,5.0,2 Votes,"Shop No. 3, Kapad Bazar Road, Mahim, Mumbai - 400016, Near Police Chowky",https://www.justdial.com/Mumbai/Mahim-Super-Masala-Near-Police-Chowky-Mahim/022PXX22-XX22-130223135315-R8Y8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Jwell Chemist Next to Mahim Bus Depot Mahim,1.6 KM,4.2,15 Votes,"Shop No 1, Mohini Mansion, Mori Road, Mahim, Mumbai - 400016, Next to Mahim Bus Depot",https://www.justdial.com/Mumbai/Jwell-Chemist-Next-to-Mahim-Bus-Depot-Mahim/022PXX22-XX22-000197936106-S1F8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Kanti general store Opp natural ice creem Mahim,0.23 KM,,0 Votes,"T h katariya marg, Mahim, Mumbai - 400016, Opp natural ice creem",https://www.justdial.com/Mumbai/Kanti-general-store-Opp-natural-ice-creem-Mahim/022PXX22-XX22-140301143930-F2U3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Nandu General Stores Opp Ajay Shopping Centre Mahim,0.27 KM,4.0,1 Votes,"Shop No.5, Shree Krishna Niwas, T H Kataria Marg, Mahim, Mumbai - 400016, Opp Ajay Shopping Centre",https://www.justdial.com/Mumbai/Nandu-General-Stores-Opp-Ajay-Shopping-Centre-Mahim/022P1005547_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Divya Pharma Medical General Store Nr Hinduja Hospital Mahim,0.63 KM,4.3,22 Votes,"9-B,Gannsiddhinayk Socity, Dilipgupte Marag, Mahim, Mumbai - 400016, Nr Hinduja Hospital",https://www.justdial.com/Mumbai/Divya-Pharma-Medical-General-Store-Nr-Hinduja-Hospital-Mahim/022P1217665148R4Z8G7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Poorna Bramha Near Shobha Hotel Mahim,1.06 KM,,0 Votes,"L J Road, Mahim, Mumbai - 400016, Near Shobha Hotel",https://www.justdial.com/Mumbai/Poorna-Bramha-Near-Shobha-Hotel-Mahim/022PK023335_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Hemant General Stores Mahim,1.08 KM,4.0,3 Votes,"8 Garden View Building, MMC Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Hemant-General-Stores-Mahim/022P1980777_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Snow Magic Ice Cream Parlour Near Canosa Convent Mahim,1.13 KM,4.0,47 Votes,"Shop No- 2/5, Garden View Co-Operative Housing Society, MMC Road, Mahim, Mumbai - 400016, Near Canosa Convent",https://www.justdial.com/Mumbai/Snow-Magic-Ice-Cream-Parlour-Near-Canosa-Convent-Mahim/022PXX22-XX22-120629012215-Y9W9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Metro Biscuit Stores Near indian Bank Mahim,1.18 KM,3.0,1 Votes,"Rajmahal Building,Shop No .9, M M C Road, Mahim, Mumbai - 400016, Near.indian Bank",https://www.justdial.com/Mumbai/Metro-Biscuit-Stores-Near-indian-Bank-Mahim/022PXX22-XX22-140517162733-F9B3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Bismillah Medical General Stores Near Mahim Dargah Mahim,1.29 KM,,0 Votes,"Shop No. 1, Madina Manzil, Cadel Road, Mahim, Mumbai - 400016, Near Mahim Dargah",https://www.justdial.com/Mumbai/Bismillah-Medical-General-Stores-Near-Mahim-Dargah-Mahim/022P1236183718U7T9T7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Apna Stores Near Kottak Mahindra ATM Mahim,1.56 KM,4.2,16 Votes,"Navjivan Colony.shop No-14, Mori Road, Mahim, Mumbai - 400016, Near- Kottak Mahindra ATM",https://www.justdial.com/Mumbai/Apna-Stores-Near-Kottak-Mahindra-ATM-Mahim/022PXX22-XX22-131023115055-L5E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Sunder Milan Mahim,1.57 KM,,0 Votes,"Shop No 16,, Mori Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Sunder-Milan-Mahim/022PXX22-XX22-200304112858-D7T6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Shalimar Bakery General Stores Mahim,1.61 KM,3.0,1 Votes,"Sant Rohidas Marg, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Shalimar-Bakery-General-Stores-Mahim/022PXX22-XX22-161118150537-L5J2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Jagdish General Store,0.29 KM,4.0,1 Votes,"Shop No 126, , Damodar Haridas Biulding, Bhatwadi, Vsnl Colony, Matunga, Takandas Kataria Marg, Mumbai - 400016",https://www.justdial.com/Mumbai/Jagdish-General-Store/022PXX22-XX22-190323070322-C3A6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
City Light General Store Opp HDFC Bank Mahim,0.35 KM,,0 Votes,"Dinath Terrace, Shop No 2, L J Road, Mahim, Mumbai - 400016, Opp.HDFC Bank",https://www.justdial.com/Mumbai/City-Light-General-Store-Opp-HDFC-Bank-Mahim/022PXX22-XX22-171229124522-X7N1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Jai Ambe Sweets Farsan Near Raja Rani Travels Mahim,0.37 KM,4.5,1 Votes,"Shop No 4, Rajnath Sadan, 9082763988 Chetan, Mahim, Mumbai - 400016, Near Raja Rani Travels",https://www.justdial.com/Mumbai/Jai-Ambe-Sweets-Farsan-Near-Raja-Rani-Travels-Mahim/022PXX22-XX22-170816192724-H6H9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Shah Kunwarji Hansraj Opp Magnet Mall Mahim,0.38 KM,4.5,2 Votes,"Shop No5om Sai Co Op Soc., Mogul Lane, Mahim, Mumbai - 400016, Opp Magnet Mall",https://www.justdial.com/Mumbai/Shah-Kunwarji-Hansraj-Opp-Magnet-Mall-Mahim/022PXX22-XX22-140521143155-T9A9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Ashish Medical General Stores Shivaji Park Mahim,0.53 KM,4.0,1 Votes,"54, Upasana Bldg, L.j. Road, Mahim, Mumbai - 400016, Shivaji Park",https://www.justdial.com/Mumbai/Ashish-Medical-General-Stores-Shivaji-Park-Mahim/022PXX22-XX22-110213165312-Q8B4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Arrey Sarita Store Mahim,0.53 KM,,0 Votes,"Shop No - 175,Raja Mall, P N Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Arrey-Sarita-Store-Mahim/022PXX22-XX22-150813161240-I8A9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Laxmi Medico And General Stores Opposite Bank Of Maharashtra Mahim,1.05 KM,5.0,6 Votes,"Shop No 2, 72/74,Laxmi Building, Lady Jamshedji Road, Mahim, Mumbai - 400016, Opposite Bank Of Maharashtra",https://www.justdial.com/Mumbai/Laxmi-Medico-And-General-Stores-Opposite-Bank-Of-Maharashtra-Mahim/022PXX22-XX22-121212150905-Y8B9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Bk Stores Opposite Chhoti Dargah Mahim,1.16 KM,4.0,2 Votes,"Rehmat Manzil, Lady Jamshedji Road, Mahim, Mumbai - 400016, Opposite Chhoti Dargah",https://www.justdial.com/Mumbai/Bk-Stores-Opposite-Chhoti-Dargah-Mahim/022PXX22-XX22-181221032031-R7A8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Metro biskut store Near Indian bank Mahim,1.17 KM,,0 Votes,"Raj mahal bldg shop no 9, M.m.c road, Mahim, Mumbai - 400016, Near Indian bank",https://www.justdial.com/Mumbai/Metro-biskut-store-Near-Indian-bank-Mahim/022PXX22-XX22-140530133404-G2T5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Vinod General Stores Opp M M C Garden Mahim,1.21 KM,4.5,4 Votes,"5-A, Garden View, M M C Road, Mahim, Mumbai - 400016, Opp M M C Garden",https://www.justdial.com/Mumbai/Vinod-General-Stores-Opp-M-M-C-Garden-Mahim/022PXX22-XX22-130301003758-A5I7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Jai Ganesh Medical General Stores Near R P Nagar M L Camp Mahim,1.34 KM,3.7,5 Votes,"D/3, JAI Ganesh Chs, 60 Feet Road 9, Mahim, Mumbai - 400016, Near R P Nagar, M L Camp",https://www.justdial.com/Mumbai/Jai-Ganesh-Medical-General-Stores-Near-R-P-Nagar-M-L-Camp-Mahim/022P1236291459D1B1M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Kerala General Stores Near Mahim Dargah Mahim,1.36 KM,,0 Votes,"Makhdoomiya Apartment, Shop No 8, Dargah Street, Mahim, Mumbai - 400016, Near Mahim Dargah",https://www.justdial.com/Mumbai/Kerala-General-Stores-Near-Mahim-Dargah-Mahim/022PXX22-XX22-190729110213-D8N3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
VINAY General Stores K G Khilnani School Mahim,1.56 KM,4.0,2 Votes,"Kunwar Cottage,Shop No-1,34-B, Mori street, Mahim, Mumbai - 400016, K.G Khilnani School",https://www.justdial.com/Mumbai/VINAY-General-Stores-K-G-Khilnani-School-Mahim/022PXX22-XX22-131023131653-G8B5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Satgurus Medical General Stores Oppoasite Saint Xaviers Technical Institute Mahim,1.81 KM,4.5,8 Votes,"Shop No 3 & 4, Fisherman Colony, Mahim, Mumbai - 400016, Oppoasite Saint Xaviers Technical Institute",https://www.justdial.com/Mumbai/Satgurus-Medical-General-Stores-Oppoasite-Saint-Xaviers-Technical-Institute-Mahim/022P1229721459V7W2T8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Arihant General Store Near kohinoor tower Mahim,0.12 KM,5.0,1 Votes,"matosree building, thakkar road, Mahim, Mumbai - 400016, near ,kohinoor tower",https://www.justdial.com/Mumbai/Arihant-General-Store-Near-kohinoor-tower-Mahim/022PXX22-XX22-140619124148-R1K3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Ganesh Store Opp Karnataka Sangh Mahim,0.22 KM,,0 Votes,"Shop No.2,Anand Bldg, Kataria Road, Mahim, Mumbai - 400016, Opp Karnataka Sangh",https://www.justdial.com/Mumbai/Ganesh-Store-Opp-Karnataka-Sangh-Mahim/022PXX22-XX22-150806110732-S9L8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Kanti General Store Opp Laxmi Ratan Co op Society Mahim,0.22 KM,,0 Votes,"Shop No.3,Dalmia Compound, Mogul Lane, Mahim, Mumbai - 400016, Opp Laxmi Ratan Co.op Society",https://www.justdial.com/Mumbai/Kanti-General-Store-Opp-Laxmi-Ratan-Co-op-Society-Mahim/022PXX22-XX22-150817170417-D6Y7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Alka Store Near Shivaji Park Opposite New Citylite Cinema Mahim,0.33 KM,,0 Votes,"Shop Number 185, B, Ground Floor ,Shop Number 04,Dinath Building, Lady Jamshedji Road, Mahim, Mumbai - 400016, Near Shivaji Park,Opposite New Citylite Cinema",https://www.justdial.com/Mumbai/Alka-Store-Near-Shivaji-Park-Opposite-New-Citylite-Cinema-Mahim/022PXX22-XX22-131014101633-W6L2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Shah General Stores Mahim,0.35 KM,3.0,1 Votes,"204 B Hira Court, L J Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Shah-General-Stores-Mahim/022P1979533_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Shah General Store Opp Raja Rani Travels Mahim,0.36 KM,3.0,3 Votes,"Shop no.205, L.J.Road, Mahim, Mumbai - 400016, Opp Raja Rani Travels",https://www.justdial.com/Mumbai/Shah-General-Store-Opp-Raja-Rani-Travels-Mahim/022PXX22-XX22-160115175311-W9G6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Bandra Consumers Society Mahim,0.37 KM,5.0,1 Votes,"Building No 1, Navin Police Vasahat, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Bandra-Consumers-Society-Mahim/022PXX22-XX22-121217211506-K9S3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Ujjwal Dry Fruits Stores Matunga West,0.38 KM,,0 Votes,"Santi Sadan Sakaram, Mahim West, Keer Road, Matunga West, Mumbai - 400016",https://www.justdial.com/Mumbai/Ujjwal-Dry-Fruits-Stores-Matunga-West/022PXX22-XX22-180328090904-Q6A2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
D S Kolte General Stores Mahim,0.39 KM,5.0,3 Votes,"Parekh Mahal, Mahim (W), Kasaravadi, Lady Jamshedji Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/D-S-Kolte-General-Stores-Mahim/022PXX22-XX22-181226030909-U3B7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Sanjay General Store Rubi House Mahim,0.4 KM,3.0,1 Votes,"11, Mangalya, 93, P T Road, Mahim, Mumbai - 400016, Rubi House",https://www.justdial.com/Mumbai/Sanjay-General-Store-Rubi-House-Mahim/022PXX22-XX22-110330130453-L2F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Vijay General Store Mahim,0.41 KM,3.0,1 Votes,"159, Champa Niwas, L. J. Road,, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Vijay-General-Store-Mahim/022PXX22-XX22-110203190334-I6Q6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Indrabai Shankar Korgaonkar Bidi General Store Mahim,0.42 KM,,0 Votes,"G. B. Kunj, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Indrabai-Shankar-Korgaonkar-Bidi-General-Store-Mahim/022PXX22-XX22-180411224910-Z7C3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Narayan Kirana Stores Near Kabutar Khana Mahim,0.43 KM,,0 Votes,"Shop No 31/A, Shreenath Building, Dr Raikar Marg, Kapad Bazar, Mahim, Mumbai - 400016, Near Kabutar Khana",https://www.justdial.com/Mumbai/Narayan-Kirana-Stores-Near-Kabutar-Khana-Mahim/022PXX22-XX22-170816192307-B6L2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Bharat Agencies Mahim,0.44 KM,4.0,1 Votes,"Shop N.10, Shreenath, 161, Kataria Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Bharat-Agencies-Mahim/022PXX22-XX22-150916181640-Y4D2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Sujata General Stores Mahim,0.45 KM,,0 Votes,"158/A, Shop No 4, Jagruti Housing Society, L J Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Sujata-General-Stores-Mahim/022P1235658463E5B5P7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Pradeep Store Mahim,0.47 KM,,0 Votes,"Shop No.1. Telephone Colony, Mogul Lane, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Pradeep-Store-Mahim/022PXX22-XX22-150814170404-W6X2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Nk Agency Near Swagat Hotel Mahim,0.5 KM,3.2,2 Votes,"SHOP NO11 MAHIM MANSION, Mia Mohd Chhotani Road, Mahim, Mumbai - 400016, Near Swagat Hotel",https://www.justdial.com/Mumbai/Nk-Agency-Near-Swagat-Hotel-Mahim/022PXX22-XX22-130507175950-Q5L9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Pramod General Store Near Lokmanya Vidya Mandir School Mahim,0.5 KM,,0 Votes,"Raut Wadi Road, Shop no.1, Bhandar Gali, Mahim, Mumbai - 400016, Near Lokmanya Vidya Mandir School",https://www.justdial.com/Mumbai/Pramod-General-Store-Near-Lokmanya-Vidya-Mandir-School-Mahim/022PXX22-XX22-150818133752-K8F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Ganesh Store Near Zakariya Masjid Mahim,0.51 KM,,0 Votes,"Shop No 1 Lacky Bldg, L.j Road, Mahim, Mumbai - 400016, Near Zakariya Masjid",https://www.justdial.com/Mumbai/Ganesh-Store-Near-Zakariya-Masjid-Mahim/022PXX22-XX22-150626173250-Y8T9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Aarey Store Mahim,0.53 KM,,0 Votes,"Shop no.5845, Lady Jamshedji Road, Mahim, Mumbai - 400016",https://www.justdial.com/Mumbai/Aarey-Store-Mahim/022PXX22-XX22-150810161054-Y9W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Om Vijay Pani Puri Bhel Puri Chana Bandhar Shivshena Bhavan Mahim,0.53 KM,3.8,8 Votes,"Shop No.5b, Shivaji Park, Kasaravadi, Lady Jamshedji Road, Mahim, Mumbai - 400016, Shivshena Bhavan",https://www.justdial.com/Mumbai/Om-Vijay-Pani-Puri-Bhel-Puri-Chana-Bandhar-Shivshena-Bhavan-Mahim/022PXX22-XX22-171219222908-U2R4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
Mohan Provision Store Opposite Bhandar Galli Mahim,0.54 KM,,0 Votes,"142/144,diamond Court Bldg,shop No.3, L.J Road, Mahim, Mumbai - 400016, Opposite Bhandar Galli",https://www.justdial.com/Mumbai/Mohan-Provision-Store-Opposite-Bhandar-Galli-Mahim/022PXX22-XX22-131218122155-R1G5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIE1hdHVuZ2EgV2VzdA==
