Name,Distance,Rating,Votes,Address,Website
Consumers Food Near railway station Grant Road,0.14 KM,3.0,5 Votes,"Shop no. 92 Chaman manzil, Chaman Road, Grant Road, Mumbai - 400007, near railway station",https://www.justdial.com/Mumbai/Consumers-Food-Near-railway-station-Grant-Road/022PXX22-XX22-140214112954-X7J3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Chedda Chemist General Store Next Garant Road Post Office Grant Road,0.17 KM,4.3,43 Votes,"13 jyoti mahal, Sleater road, Grant Road, Mumbai - 400007, Next Garant Road Post Office",https://www.justdial.com/Mumbai/Chedda-Chemist-General-Store-Next-Garant-Road-Post-Office-Grant-Road/022PXX22-XX22-090526040847-N3N7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007",https://www.justdial.com/Mumbai/Ranchoddas-Bhaichand-Sons-Grant-Road/022PXX22-XX22-090429166590-IAPP_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Home Choice Opp Sbi Bank Grant Road,0.44 KM,4.8,2 Votes,"Shop No-2 Janam Bldg, Forjett Street, Grant Road, Mumbai - 400007, Opp Sbi Bank",https://www.justdial.com/Mumbai/Home-Choice-Opp-Sbi-Bank-Grant-Road/022PXX22-XX22-141120183307-G9N5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Bombay Bazaar Ltd Near Two Tanks Grant Road,1.35 KM,4.0,2 Votes,"258, Moulana Azad Road, Grant Road, Mumbai - 400007, Near Two Tanks",https://www.justdial.com/Mumbai/Bombay-Bazaar-Ltd-Near-Two-Tanks-Grant-Road/022P8402210_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Easyday Club,1.69 KM,,0 Votes,"Car Care Center, 43, Simla Nagar, L Jagmohandas Marg, Mumbai - 400007, Malabar Hill",https://www.justdial.com/Mumbai/Easyday-Club/022PXX22-XX22-190814022644-A9Y6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Krupa Stores,0.27 KM,5.0,7 Votes,"Navyug Nivas, Ground Floor, A/6, Society, Mumbai - 400007, Lamington Road",https://www.justdial.com/Mumbai/Krupa-Stores/022PXX22-XX22-191116092555-J2U9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ashish Supar Market Bhaji gali Grant Road,0.31 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali",https://www.justdial.com/Mumbai/Ashish-Supar-Market-Bhaji-gali-Grant-Road/022PXX22-XX22-161227175624-L4C4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ashok Provision Store Bhaji Market Grant Road,0.33 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market",https://www.justdial.com/Mumbai/Ashok-Provision-Store-Bhaji-Market-Grant-Road/022PXX22-XX22-091123100957-C8N7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Devji Dhanji Grant Road,0.33 KM,3.7,10 Votes,"Shop No 85, Lokmanya Tilak Market, Grant Road, Mumbai - 400007",https://www.justdial.com/Mumbai/Devji-Dhanji-Grant-Road/022PXX22-XX22-181127123444-A9D4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station",https://www.justdial.com/Mumbai/Malwa-Traders-Near-Railway-Station-Grant-Road/022PXX22-XX22-090702213808-IAPP_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Hemant Store Near Grant Road Delhi Darbar Hotel Grant Road,0.39 KM,,0 Votes,"Ground Floor, Shop No 1 Danewala Building, 5th Kolsa Lane, Pv Marg, Grant Road, Mumbai - 400007, Near Grant Road Delhi Darbar Hotel",https://www.justdial.com/Mumbai/Hemant-Store-Near-Grant-Road-Delhi-Darbar-Hotel-Grant-Road/022P1220347355P4Q4B9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Modi Arjan Lakhu Grant Road,0.42 KM,4.8,4 Votes,"Shop No 10, Siddesh Jyoti Tower, Balaram Street, Grant Road, Mumbai - 400007",https://www.justdial.com/Mumbai/Modi-Arjan-Lakhu-Grant-Road/022PXX22-XX22-111105175241-R6E1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Sansare Shop Nana Chowk Grant Road,0.45 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk",https://www.justdial.com/Mumbai/Sansare-Shop-Nana-Chowk-Grant-Road/022PXX22-XX22-160716103318-R2D8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Yash General Stores Near Novelty Cinema Grant Road,0.51 KM,,0 Votes,"Shop No 79, Lt Market, Grant Road, Mumbai - 400007, Near Novelty Cinema",https://www.justdial.com/Mumbai/Yash-General-Stores-Near-Novelty-Cinema-Grant-Road/022PXX22-XX22-140827141809-D8G5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Rekha General Stores Grant Road,0.51 KM,,0 Votes,"Grant Road, Mumbai - 400007",https://www.justdial.com/Mumbai/Rekha-General-Stores-Grant-Road/022PXX22-XX22-160630152157-T2M5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Vandna Grain Stores Opposite Railway Station Grant Road,0.52 KM,,0 Votes,"Shop No 48, Union Building, Slater Road, Grant Road, Mumbai - 400007, Opposite Railway Station",https://www.justdial.com/Mumbai/Vandna-Grain-Stores-Opposite-Railway-Station-Grant-Road/022PXX22-XX22-131231102318-E9G3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shree Krishna General Store Near minarva cinema Grant Road,,2.5,1 Votes,"shop no.4, zeenat manzil, mohammad ali road, Grant Road, Mumbai - 400007, near minarva cinema",https://www.justdial.com/Mumbai/Shree-Krishna-General-Store-Near-minarva-cinema-Grant-Road/022PXX22-XX22-150803120124-R9Y7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ramdev kirana Near Wine Shop Grant Road,,,0 Votes,"Shop No 13, Rm Road, Grant Road, Mumbai - 400007, Near Wine Shop",https://www.justdial.com/Mumbai/Ramdev-kirana-Near-Wine-Shop-Grant-Road/022PXX22-XX22-151117215347-Y8Q8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Sagar Stores Near Police Station Gamdevi,,,0 Votes,"Shop No.6,36 Sohrab Blg, H.g.road, Gamdevi, Mumbai - 400007, Near Police Station",https://www.justdial.com/Mumbai/Sagar-Stores-Near-Police-Station-Gamdevi/022PXX22-XX22-161226153701-D6X2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Malkani Enterprise Opp Central Bank Of India Grant Road,0.54 KM,,0 Votes,"Durlabha Bhavan, Jalbhai Street, Grant Road, Mumbai - 400007, Opp Central Bank Of India",https://www.justdial.com/Mumbai/Malkani-Enterprise-Opp-Central-Bank-Of-India-Grant-Road/022PXX22-XX22-161103131937-A6U1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shah provision stores Hotel national Grant Road,0.54 KM,,0 Votes,"Grant, Ladache Ganapathi Chowk, Grant Road, Mumbai - 400007, Hotel national",https://www.justdial.com/Mumbai/Shah-provision-stores-Hotel-national-Grant-Road/022PXX22-XX22-161105125603-A1M4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Saffron Store Near Union Bank Grant Road,0.54 KM,,0 Votes,"Shop No 7 Building No 350, Grant Road, Mumbai - 400007, Near Union Bank",https://www.justdial.com/Mumbai/Saffron-Store-Near-Union-Bank-Grant-Road/022PXX22-XX22-200929130934-F5X4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shah Devshi Nadadh Company Tulsiwadi,0.56 KM,,0 Votes,"Gashwala Building 876,A, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034",https://www.justdial.com/Mumbai/Shah-Devshi-Nadadh-Company-Tulsiwadi/022PXX22-XX22-140726105251-Q1Y7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shah Lalji Kachara Co Tulsiwadi,0.61 KM,,0 Votes,"Jariwala Bldg,9, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034",https://www.justdial.com/Mumbai/Shah-Lalji-Kachara-Co-Tulsiwadi/022PXX22-XX22-140802131126-J2Z8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Sumit General Store Near Royal chemist Grant Road,0.72 KM,,0 Votes,"Plot no. 12 data gunj, station road, Grant Road, Mumbai - 400007, Near Royal chemist",https://www.justdial.com/Mumbai/Sumit-General-Store-Near-Royal-chemist-Grant-Road/022PXX22-XX22-140723191228-M3X9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Sai Sagar Dry Fruits General Store Opp Gamdevi Temple Gamdevi,0.76 KM,3.3,3 Votes,"Shop No ,6,36, H.G .road, Gamdevi, Mumbai - 400007, Opp Gamdevi Temple",https://www.justdial.com/Mumbai/Sai-Sagar-Dry-Fruits-General-Store-Opp-Gamdevi-Temple-Gamdevi/022PXX22-XX22-131224162932-R2U7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Amrut Stores Opposite JK Towers Gamdevi,0.77 KM,3.5,5 Votes,"39-47, Goravakar Wadi, H g Road, Gamdevi, Mumbai - 400007, Opposite JK Towers",https://www.justdial.com/Mumbai/Amrut-Stores-Opposite-JK-Towers-Gamdevi/022PXX22-XX22-000988397138-W1V8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shah Ratilal Ramji Company Gamdevi,0.78 KM,,0 Votes,"J K Building No 3, Gamdevi, Mumbai - 400007",https://www.justdial.com/Mumbai/Shah-Ratilal-Ramji-Company-Gamdevi/022PXX22-XX22-131017002903-V8N4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Joshi Stores Opposite J K Building No 4 Gamdevi,0.79 KM,,0 Votes,"Akhalwaya Building, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 4",https://www.justdial.com/Mumbai/Joshi-Stores-Opposite-J-K-Building-No-4-Gamdevi/022PXX22-XX22-131015002502-L9L4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Vijay grain and provision stores Riddi Siddi Apartment Grant Road,0.86 KM,4.5,2 Votes,"151-153, Khetwadi Back Road, Grant Road, Mumbai - 400007, Riddi Siddi Apartment",https://www.justdial.com/Mumbai/Vijay-grain-and-provision-stores-Riddi-Siddi-Apartment-Grant-Road/022PXX22-XX22-140205153853-C8D9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Babulnath General Store Opposite Babulnath Temple Grant Road,1.21 KM,5.0,1 Votes,"Ratan Lal, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Babulnath Temple",https://www.justdial.com/Mumbai/Babulnath-General-Store-Opposite-Babulnath-Temple-Grant-Road/022PXX22-XX22-131230183145-C2D4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Soni Moni Provision Store Haji Ali,1.31 KM,,0 Votes,"Shop no.15 sahakar niwas, Haji Ali, Mumbai - 400034",https://www.justdial.com/Mumbai/Soni-Moni-Provision-Store-Haji-Ali/022PXX22-XX22-161004140623-S5A7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shree Khodiyar Enterprises,1.44 KM,4.7,3 Votes,"Mumbai Central West, Arya Nagar, Dr Babasaheb Ambedkar Colony, Mahalakshmi, Mumbai - 400034",https://www.justdial.com/Mumbai/Shree-Khodiyar-Enterprises/022PXX22-XX22-181207154848-A1W5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Fab Inn Super Market Near Haji Ali Dargah Haji Ali,1.45 KM,3.9,55 Votes,"Shop No 3, Heera Panna Shopping Centre, Haji Ali, Haji Ali, Mumbai - 400034, Near Haji Ali Dargah",https://www.justdial.com/Mumbai/Fab-Inn-Super-Market-Near-Haji-Ali-Dargah-Haji-Ali/022P1965174_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Diet Tamasha Opposite Oside Heera Haji Ali,1.55 KM,3.0,1 Votes,"Shop No. 5 & 6, Rewa Appartment B, Panna, Bhula Bhai Desai Road, Haji Ali, Mumbai - 400034, Opposite Oside Heera",https://www.justdial.com/Mumbai/Diet-Tamasha-Opposite-Oside-Heera-Haji-Ali/022PXX22-XX22-171223190353-Z9S6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Naeem Masala Near Gol Deval Temple Null Bazar,1.69 KM,3.6,15 Votes,"Shop No 23 and 24, Mirza Ghalib Market, Matka Gali, Null Bazar, Mumbai - 400003, Near Gol Deval Temple",https://www.justdial.com/Mumbai/Naeem-Masala-Near-Gol-Deval-Temple-Null-Bazar/022PXX22-XX22-190621185122-K9T5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
