Name,Distance,Rating,Votes,Address,Website
Jagdamba Super Market Near National Hardware Mankhurd,,,0 Votes,"Lallubhai Compound, Shop No. 1, Bldg No. 3,, Mankhurd, Mumbai - 400043, Near National Hardware",https://www.justdial.com/Mumbai/Jagdamba-Super-Market-Near-National-Hardware-Mankhurd/022PXX22-XX22-180613115323-E8T6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Urvashi Kirana Stores Indira Nagar Mandala Mankhurd,,,0 Votes,"Near Ram Lal Hotel, 30 Feet Road, Mankhurd, Mumbai - 400043, Indira Nagar, Mandala",https://www.justdial.com/Mumbai/Urvashi-Kirana-Stores-Indira-Nagar-Mandala-Mankhurd/022PXX22-XX22-180702220027-U1F9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jay Mata Di Kirana General Stores Yashwant Rao Chavan Nagar Ekta Nagar Mankhurd,,,0 Votes,"Shivneri Road, Mankhurd, Mumbai - 400043, Yashwant Rao Chavan Nagar, Ekta Nagar",https://www.justdial.com/Mumbai/Jay-Mata-Di-Kirana-General-Stores-Yashwant-Rao-Chavan-Nagar-Ekta-Nagar-Mankhurd/022PXX22-XX22-180704183026-C2M6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Vaishnavi Kirana General Stores Ekta Nagar Mankhurd,,,0 Votes,"Room No B9/1, Shivneri Welfare Society, Jijamata Bhosle Marg, Mankhurd, Mumbai - 400043, Ekta Nagar",https://www.justdial.com/Mumbai/Vaishnavi-Kirana-General-Stores-Ekta-Nagar-Mankhurd/022PXX22-XX22-180704190011-D2E8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Yadav Kirana Stores Yashwant Rao Chavan Nagar Ekta Nagar Mankhurd,,,0 Votes,"Shivneri Road, Mankhurd, Mumbai - 400043, Yashwant Rao Chavan Nagar, Ekta Nagar",https://www.justdial.com/Mumbai/Yadav-Kirana-Stores-Yashwant-Rao-Chavan-Nagar-Ekta-Nagar-Mankhurd/022PXX22-XX22-180705173019-S6X8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jai Laxmi Kirana General Stores Yashwant Rao Chavan Road Ekta Nagar Mankhurd,,,0 Votes,"Mankhurd, Mumbai - 400043, Yashwant Rao Chavan Road, Ekta Nagar",https://www.justdial.com/Mumbai/Jai-Laxmi-Kirana-General-Stores-Yashwant-Rao-Chavan-Road-Ekta-Nagar-Mankhurd/022PXX22-XX22-180705205012-R8K4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Gupta Kirana General Store Near Lallubhai Compound Mankhurd,,,0 Votes,"Tata Nagar Road, Mankhurd, Mumbai - 400043, Near Lallubhai Compound",https://www.justdial.com/Mumbai/Gupta-Kirana-General-Store-Near-Lallubhai-Compound-Mankhurd/022PXX22-XX22-181004223029-Q5N1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Nitin Kirana Store Mankhurd,,,0 Votes,"Shop Number 01, Vrundavan Chawl, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Nitin-Kirana-Store-Mankhurd/022PXX22-XX22-191011194051-V1W6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Ramdev Kirana General Store Near Sun Grace School Mankhurd,0.57 KM,2.0,1 Votes,"Building No 22, Shop No 2, Hiranandani Akruti, Lallubhai Compound Road, Mankhurd, Mumbai - 400043, Near Sun Grace School",https://www.justdial.com/Mumbai/Ramdev-Kirana-General-Store-Near-Sun-Grace-School-Mankhurd/022PXX22-XX22-131226111111-Z2K2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Raj Super Market Maharashtra Nagar Mankhurd,0.59 KM,,0 Votes,"Shop No 16, Chawl No 18, Moreshwar Chawl, Vahhi, Mankhurd, Mumbai - 400088, Maharashtra Nagar",https://www.justdial.com/Mumbai/Raj-Super-Market-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180712154028-C6E2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Bayyan Mata Kirana And General Store Near By Lalu Bhai Compound Mankhurd,0.63 KM,,0 Votes,"Lalu Bhai Compound Shop No 18, Mankhurd, Mumbai - 400043, Near By Lalu Bhai Compound",https://www.justdial.com/Mumbai/Bayyan-Mata-Kirana-And-General-Store-Near-By-Lalu-Bhai-Compound-Mankhurd/022PXX22-XX22-160406174922-Y4H5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Sudama Kirana Stores Mankhurd,0.64 KM,5.0,1 Votes,"Building No 10, Shop No 10, Mangal Murti Complex, Ghatkopar Mankhurd Link Road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Sudama-Kirana-Stores-Mankhurd/022PXX22-XX22-160917171105-R5C8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Sairaj Kirana General Stores Opticians Subhash Chandra Bose Vidyamandir Maharashtra Nagar Mankhurd,0.65 KM,,0 Votes,"Shivprerna Chawl, Mankhurd, Mumbai - 400088, Opticians Subhash Chandra Bose, Vidyamandir, Maharashtra Nagar",https://www.justdial.com/Mumbai/Sairaj-Kirana-General-Stores-Opticians-Subhash-Chandra-Bose-Vidyamandir-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180712130012-Q1H5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Kerana store Mankhurd,0.65 KM,3.0,1 Votes,"Lallubhai Compound, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Kerana-store-Mankhurd/022PXX22-XX22-200701125715-V1L4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Krupa Stores Mankhurd,0.66 KM,3.7,3 Votes,"Biulding No 5, Akruti .,Shop, Lallubhai Compound, Number 2, Road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Krupa-Stores-Mankhurd/022PXX22-XX22-181221102536-J9R3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shree Ganesh Kirana General Store Near Shivaji Maidan Maharashtra Nagar Mankhurd,0.67 KM,,0 Votes,"Navnath Chawl, Mankhurd, Mumbai - 400088, Near Shivaji Maidan, Maharashtra Nagar",https://www.justdial.com/Mumbai/Shree-Ganesh-Kirana-General-Store-Near-Shivaji-Maidan-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180712123005-T6A4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Girija Super Market Near Bus Stop Mohite Patio Nagar Mankhurd,0.71 KM,5.0,2 Votes,"Shop No 8, Ghatkoper Mankhurd Link Road, Mankhurd, Mumbai - 400043, Near Bus Stop, Mohite Patio Nagar",https://www.justdial.com/Mumbai/Girija-Super-Market-Near-Bus-Stop-Mohite-Patio-Nagar-Mankhurd/022PXX22-XX22-131226163148-F2G3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Nalin Stores Mankhurd,0.73 KM,2.0,3 Votes,"106,Shop No.7,New Mahada Colony, West, Mankhurd, Mumbai - 400088",https://www.justdial.com/Mumbai/Nalin-Stores-Mankhurd/022PXX22-XX22-180327222421-B3K9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shahran Bakery Store Mangir Baba Mandir Mankhurd,0.74 KM,3.7,3 Votes,"Cen-634, Room No.936, Krantiveer Chawl, Anna Bhau Sathe Nagar, Mankhurd, Mumbai - 400043, Mangir Baba Mandir",https://www.justdial.com/Mumbai/Shahran-Bakery-Store-Mangir-Baba-Mandir-Mankhurd/022PXX22-XX22-160923151212-T6P4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
K K Masala Near Police Chowkei Mankhurd,0.75 KM,5.0,3 Votes,"Building No - 10, Shop No - 2, Lallubhai Compound Road, Mankhurd, Mumbai - 400043, Near Police Chowkei",https://www.justdial.com/Mumbai/K-K-Masala-Near-Police-Chowkei-Mankhurd/022PXX22-XX22-131218182753-Z1Q6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Sai Kirana General Stores Maharashtra Nagar Mankhurd,0.77 KM,,0 Votes,"Chawl No 9, Samta Sahakari Gruhnirman Savsta, Mankhurd, Mumbai - 400088, Maharashtra Nagar",https://www.justdial.com/Mumbai/Sai-Kirana-General-Stores-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180706152005-I8K9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Happy Shoppy Mankhurd,0.77 KM,5.0,2 Votes,"Mankhurd West, Dr.Babsaheb Ambedker Nagar, Govandi East, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Happy-Shoppy-Mankhurd/022PXX22-XX22-190717190255-X3A2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Swati Kirana General Store Opposite Mhada Building Maharashtra Nagar Mankhurd,0.79 KM,3.3,4 Votes,"109 - C Trimurti Chawl, Maharshta Nagar, Mankhurd, Mumbai - 400088, Opposite Mhada Building, Maharashtra Nagar",https://www.justdial.com/Mumbai/Swati-Kirana-General-Store-Opposite-Mhada-Building-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180706230045-S8N9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jagannath General Store Mankhurd,0.81 KM,5.0,2 Votes,"C/21/1,Yashwantrao Chavan Nagar, Ekta Nagar, V.J.B Marg, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Jagannath-General-Store-Mankhurd/022PXX22-XX22-180618222844-E8K7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Rajdhani Traders Near Hiranandani Mankhurd,0.81 KM,,0 Votes,"Shop No 1/52, Lallubhai Compound, Mankhurd, Mumbai - 400043, Near Hiranandani",https://www.justdial.com/Mumbai/Rajdhani-Traders-Near-Hiranandani-Mankhurd/022PXX22-XX22-190908195012-H9V8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Amit Kirana General Stores Besides Suryawanshi Enterprises Mankhurd,0.82 KM,5.0,4 Votes,"General Arunkumar Vaidya Chawl, Yashwant Rao Chavan Road, Mankhurd, Mumbai - 400088, Besides Suryawanshi Enterprises",https://www.justdial.com/Mumbai/Amit-Kirana-General-Stores-Besides-Suryawanshi-Enterprises-Mankhurd/022PXX22-XX22-131010171538-X4U9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
New Rajesh Kirana General Stores Sudarshan Dairy Mankhurd,0.82 KM,,0 Votes,"Matang Rishi Nagar, 30 Feet Road, Mankhurd, Mumbai - 400043, Sudarshan Dairy",https://www.justdial.com/Mumbai/New-Rajesh-Kirana-General-Stores-Sudarshan-Dairy-Mankhurd/022PXX22-XX22-160930175049-H7D8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Sharik Dairy General Store Mankhurd,0.82 KM,,0 Votes,"No., Sion Panvel Expy, G.T.B.Nagar, Ekta Nagar, Mandala, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Sharik-Dairy-General-Store-Mankhurd/022PXX22-XX22-180328062105-G3P6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shree Sidhanath Masala Store Mankhurd,0.83 KM,5.0,2 Votes,"A/5 Galli No, Ekta Nagar Mankhurd, 3 Shivneri Road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Shree-Sidhanath-Masala-Store-Mankhurd/022PXX22-XX22-180529211609-N7C4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Neha Trades Mandala Matang Rishi Nagar Mankhurd,0.84 KM,,0 Votes,"30 Feet Road, Mankhurd, Mumbai - 400043, Mandala, Matang Rishi Nagar",https://www.justdial.com/Mumbai/Neha-Trades-Mandala-Matang-Rishi-Nagar-Mankhurd/022PXX22-XX22-160930180503-N3Z2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Bismillah Bakery Mankhurd,0.88 KM,4.3,6 Votes,"Matang Rishi Nagar, Gali No.14,New Mandala, Mankhurd, 30 Feet Road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Bismillah-Bakery-Mankhurd/022PXX22-XX22-190515230440-H8F8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Bismillah store Mankhurd,0.91 KM,3.5,2 Votes,"Matang Rishi nagar, 30 feet road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Bismillah-store-Mankhurd/022PXX22-XX22-161001182023-M2L4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shaan Kirana General Stores Near Vanikaran Garden Maharashtra Nagar Mankhurd,0.94 KM,,0 Votes,"Mankhurd, Mumbai - 400088, Near Vanikaran Garden, Maharashtra Nagar",https://www.justdial.com/Mumbai/Shaan-Kirana-General-Stores-Near-Vanikaran-Garden-Maharashtra-Nagar-Mankhurd/022PXX22-XX22-180713154037-E2E5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Ramdev Trading Kirana Mankhurd,0.94 KM,3.2,5 Votes,"Biulding, Lallubhai Compound, No.10/A,Shop No.18,Heranandani Aakriti, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Ramdev-Trading-Kirana-Mankhurd/022PXX22-XX22-181222184654-D6K5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Mamta Masala Mart Mankhurd,1 KM,,0 Votes,"C/21,Yashwantrao Chawan Nagar, Ekta Nagar, Mandala, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Mamta-Masala-Mart-Mankhurd/022PXX22-XX22-180529200652-X5C2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Anup General Store Ramlal Hotel Mankhurd,1.03 KM,4.5,1 Votes,"Shop No 4, Shiv Mandir Chawl, Ghatkopar Mankhurd Link, Gali No 1 Road, Mankhurd, Mumbai - 400043, Ramlal Hotel",https://www.justdial.com/Mumbai/Anup-General-Store-Ramlal-Hotel-Mankhurd/022PXX22-XX22-170911150923-V5Q7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jyoti Enterprises Near Lallubhai Compound Mankhurd,1.2 KM,,0 Votes,"Shop No 8, Sai Dham Building, Mankhurd, Mumbai - 400043, Near Lallubhai Compound",https://www.justdial.com/Mumbai/Jyoti-Enterprises-Near-Lallubhai-Compound-Mankhurd/022PXX22-XX22-190908201019-K1K6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shakir Kirana Store Mankhurd,1.32 KM,2.0,3 Votes,"Ekta Nagar, No.2, C27, Shop No.2, W, Mandala, Road, Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/Shakir-Kirana-Store-Mankhurd/022PXX22-XX22-180626133510-S6T3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
S Sharukhbadsha Gen Stores Mankhurd,1.67 KM,3.5,2 Votes,"C Sector, J .1 Line, Room No 1, Mankhurd (E), Mankhurd, Mumbai - 400043",https://www.justdial.com/Mumbai/S-Sharukhbadsha-Gen-Stores-Mankhurd/022PXX22-XX22-160811180909-B2R3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Garud Masala Mankhurd,1.93 KM,,0 Votes,"D Sector,Shop No.31a1,Market, Line, Cheetacamp Trombay, Mankhurd, Mumbai - 400088",https://www.justdial.com/Mumbai/Garud-Masala-Mankhurd/022PXX22-XX22-181221105442-D3U4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
