Name,Distance,Rating,Votes,Address,Website
Akash Electricals And General Stores Near Saarthi Bar Prabhadevi,0.28 KM,,0 Votes,"Sayani Road, Prabhadevi, Mumbai - 400013, Near Saarthi Bar",https://www.justdial.com/Mumbai/Akash-Electricals-And-General-Stores-Near-Saarthi-Bar-Prabhadevi/022PXX22-XX22-160608111603-F4T7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Suryodaya Foods Saamna Press Prabhadevi,0.37 KM,4.7,6 Votes,"Shop.no3,4,suryodaya Building, New Prabhadevi Rd, Prabhadevi, Mumbai - 400025, Saamna Press",https://www.justdial.com/Mumbai/Suryodaya-Foods-Saamna-Press-Prabhadevi/022PXX22-XX22-160222215209-H2N7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Kamgar Oil General Stores Near Samana Press Nagusayajichi Wadi Prabhadevi,0.38 KM,,0 Votes,"Hbc Cottage, Prabhadevi, Mumbai - 400025, Near Samana Press, Nagusayajichi Wadi",https://www.justdial.com/Mumbai/Kamgar-Oil-General-Stores-Near-Samana-Press-Nagusayajichi-Wadi-Prabhadevi/022PXX22-XX22-121121204612-F6I9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Laxmi General Stores New Prabhadevi Road Prabhadevi,0.4 KM,5.0,2 Votes,"7-A,Sunderlal Chawl, Dainik Samna Marg, Prabhadevi, Mumbai - 400025, New Prabhadevi Road",https://www.justdial.com/Mumbai/Laxmi-General-Stores-New-Prabhadevi-Road-Prabhadevi/022PXX22-XX22-120308210413-E9U3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Janata kirana stores Samna Press Prabhadevi,0.4 KM,,0 Votes,"Shop.no2, Sunderlal Chawl, Dainik Samna Marg, Prabhadevi, Mumbai - 400025, Samna Press",https://www.justdial.com/Mumbai/Janata-kirana-stores-Samna-Press-Prabhadevi/022PXX22-XX22-151230210435-A2L9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Raj Lakshmi Courier Services Lakshmi General Stores Prabhadevi,0.4 KM,5.0,1 Votes,"Shop No. 7a, Sudarla Patra Chawl, New Dainik Samna Marg, Prabhadevi, Mumbai - 400025",https://www.justdial.com/Mumbai/Raj-Lakshmi-Courier-Services-Lakshmi-General-Stores-Prabhadevi/022PXX22-XX22-170907111022-G9I4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Sanjivani Medical General Stores Opp Samna Press Prabhadevi,0.42 KM,4.6,6 Votes,"38/D Nagusayajiwadi, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Samna Press",https://www.justdial.com/Mumbai/Sanjivani-Medical-General-Stores-Opp-Samna-Press-Prabhadevi/022P1235670941G5N7G5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Shree Siddhivinayak pan shop Fithwala road Prabhadevi,0.43 KM,,0 Votes,"Light pole,T.P/78/2, Fithwala marg, Prabhadevi, Mumbai - 400013, Fithwala road",https://www.justdial.com/Mumbai/Shree-Siddhivinayak-pan-shop-Fithwala-road-Prabhadevi/022PXX22-XX22-101030135801-A5Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Chheda General Stores Near Dhanmill Naka J B Marg Prabhadevi,0.43 KM,4.3,3 Votes,"Shop No 1, Khatiza Manzil, J B Marg, Prabhadevi, Mumbai - 400013, Near Dhanmill Naka , J B Marg",https://www.justdial.com/Mumbai/Chheda-General-Stores-Near-Dhanmill-Naka-J-B-Marg-Prabhadevi/022PXX22-XX22-120308222550-E1W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Prabhadevi General Store Opp Marathe Udyog Bhavan Prabhadevi,0.51 KM,3.8,10 Votes,"Ground Floor, Amay Society, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Marathe Udyog Bhavan",https://www.justdial.com/Mumbai/Prabhadevi-General-Store-Opp-Marathe-Udyog-Bhavan-Prabhadevi/022PXX22-XX22-150602171215-Z4U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Vijay General Store Opposite Ayushakti Ayurvedic Centre Prabhadevi,0.55 KM,,0 Votes,"Shop No 3, Satya Bhavan Chawl,Building No 18,C Wing, N M Joshi Marg, Prabhadevi, Mumbai - 400013, Opposite Ayushakti Ayurvedic Centre",https://www.justdial.com/Mumbai/Vijay-General-Store-Opposite-Ayushakti-Ayurvedic-Centre-Prabhadevi/022PXX22-XX22-140801130718-F9K4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Sagar Oil Soap General Store Near SAJAN Optics Prabhadevi,0.57 KM,,0 Votes,"Shop no:7,Jamunadas Prabhudas Chawl, N M Joshi Marg, Prabhadevi, Mumbai - 400013, Near SAJAN Optics",https://www.justdial.com/Mumbai/Sagar-Oil-Soap-General-Store-Near-SAJAN-Optics-Prabhadevi/022PXX22-XX22-130307125342-Q5K1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Matruchhaya General Stores Dr D H Kurhade Market Adarsh Nagar Prabhadevi,,5.0,2 Votes,"Shop No 17, Prabhadevi, Mumbai - 400025, Dr D H Kurhade Market Adarsh Nagar",https://www.justdial.com/Mumbai/Matruchhaya-General-Stores-Dr-D-H-Kurhade-Market-Adarsh-Nagar-Prabhadevi/022PXX22-XX22-130905220051-R5H5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Samarprit General Store Opp Asha Baar Prabhadevi,,,0 Votes,"Shopno-676, Shiv Shakti Nagar, New Prabhadevi Road,, Prabhadevi, Mumbai - 400025, Opp Asha Baar",https://www.justdial.com/Mumbai/Samarprit-General-Store-Opp-Asha-Baar-Prabhadevi/022PXX22-XX22-170405124657-A4Q3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Sanjay Kinara Store Opposite Samna Press Prabhadevi,,,0 Votes,"New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opposite Samna Press",https://www.justdial.com/Mumbai/Sanjay-Kinara-Store-Opposite-Samna-Press-Prabhadevi/022PXX22-XX22-190626131315-T2L1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Ganesh General Store Prabhadevi,0.6 KM,5.0,2 Votes,"19/20 Kapadwala Chawl, V S Marg, Prabhadevi, Mumbai - 400025",https://www.justdial.com/Mumbai/Ganesh-General-Store-Prabhadevi/022P1933469_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Shreyansh Kirana Store Deepak Cinema Prabhadevi,0.61 KM,,0 Votes,"Shop.no 5 ,Padmavati Darshan, N.M. Joshi Marg, Prabhadevi, Mumbai - 400013, Deepak Cinema",https://www.justdial.com/Mumbai/Shreyansh-Kirana-Store-Deepak-Cinema-Prabhadevi/022PXX22-XX22-140627145238-G6P7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
M K General Stores Near Holly Cross Church Prabhadevi,0.62 KM,5.0,6 Votes,"Shop No. 8, HCS 831, Sita Sadan Building, Tulai Pipe Road, S V Marg, Prabhadevi, Mumbai - 400013, Near Holly Cross Church",https://www.justdial.com/Mumbai/M-K-General-Stores-Near-Holly-Cross-Church-Prabhadevi/022PXX22-XX22-150627134028-H1E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Rukendra General store Near station Prabhadevi,0.62 KM,,0 Votes,"Shop no f9 sant Rohidas Chawl, B.M Marg, Prabhadevi, Mumbai - 400013, Near station",https://www.justdial.com/Mumbai/Rukendra-General-store-Near-station-Prabhadevi/022PXX22-XX22-161012093506-Z4M9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Laxmi Dryfriuit And General Stores Beside Kismat Cinema Veer Sawarkar Marg Prabhadevi,0.62 KM,,0 Votes,"Ganesh Niwas, Prabhadevi, Mumbai - 400025, Beside Kismat Cinema, Veer Sawarkar Marg",https://www.justdial.com/Mumbai/Laxmi-Dryfriuit-And-General-Stores-Beside-Kismat-Cinema-Veer-Sawarkar-Marg-Prabhadevi/022PXX22-XX22-171009163252-M1B7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Alok General Store Near Rajeshree Production Prabhadevi,0.63 KM,,0 Votes,"Prabhadevi Gym, Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai - 400025, Near Rajeshree Production",https://www.justdial.com/Mumbai/Alok-General-Store-Near-Rajeshree-Production-Prabhadevi/022PXX22-XX22-160210184217-N6Y8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Siddhi Sai General Store Near station Prabhadevi,0.63 KM,,0 Votes,"Shop no a7 sant rohidas sang, B.M.Marg, Prabhadevi, Mumbai - 400013, Near station",https://www.justdial.com/Mumbai/Siddhi-Sai-General-Store-Near-station-Prabhadevi/022PXX22-XX22-161008095043-H7W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Ganesh Canara Stores Opposite Dominos Pizza Prabhadevi,0.65 KM,3.0,1 Votes,"403 S, Veer Sawarkar Marg, Prabhadevi, Mumbai - 400025, Opposite Dominos Pizza",https://www.justdial.com/Mumbai/Ganesh-Canara-Stores-Opposite-Dominos-Pizza-Prabhadevi/022PK031454_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Shree Sai Communication Deepak cinema Prabhadevi,0.65 KM,,0 Votes,"shop no.958, N.m Joshi marg, Prabhadevi, Mumbai - 400013, Deepak cinema",https://www.justdial.com/Mumbai/Shree-Sai-Communication-Deepak-cinema-Prabhadevi/022PXX22-XX22-151126193520-U5Z2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Jinal Foods Deepak Cinema Prabhadevi,0.65 KM,4.2,2 Votes,"Shop.no9,Zia Masum Chawl, N.m Joshi Marg, Prabhadevi, Mumbai - 400013, Deepak Cinema",https://www.justdial.com/Mumbai/Jinal-Foods-Deepak-Cinema-Prabhadevi/022PXX22-XX22-160307122144-D6J9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Swami samrth stores Near deepak cinema Prabhadevi,0.66 KM,,0 Votes,"sarswati buld., Prabhadevi, Mumbai - 400013, near deepak cinema",https://www.justdial.com/Mumbai/Swami-samrth-stores-Near-deepak-cinema-Prabhadevi/022PXX22-XX22-140627132353-T9A5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Mhatre Bakery And General Stores Beside Kismat Cinema Prabhadevi Chowk Veer Sawarkar Marg Prabhadevi,0.67 KM,4.3,5 Votes,"Irani Chawl, Prabhadevi, Mumbai - 400025, Beside Kismat Cinema, Prabhadevi Chowk, Veer Sawarkar Marg",https://www.justdial.com/Mumbai/Mhatre-Bakery-And-General-Stores-Beside-Kismat-Cinema-Prabhadevi-Chowk-Veer-Sawarkar-Marg-Prabhadevi/022PXX22-XX22-171009163235-B6Y5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Rajivle bheedi shop Deepak cinema Prabhadevi,0.69 KM,,0 Votes,"Shop no. 21, N.M .Joshi marg, Prabhadevi, Mumbai - 400013, Deepak cinema",https://www.justdial.com/Mumbai/Rajivle-bheedi-shop-Deepak-cinema-Prabhadevi/022PXX22-XX22-151116204146-M4I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Ravindra Store Opposite Kismat Talkies Prabhadevi,0.7 KM,3.8,5 Votes,"Century Bazaar, Svs Road, Prabhadevi, Mumbai - 400025, Opposite Kismat Talkies",https://www.justdial.com/Mumbai/Ravindra-Store-Opposite-Kismat-Talkies-Prabhadevi/022PXX22-XX22-181203233538-N3V3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
B Chandullal Company Opposite Vicky Apartment Dollar Wadi Prabhadevi,0.71 KM,3.9,4 Votes,"Veer Savarkar Road, Prabhadevi, Mumbai - 400025, Opposite Vicky Apartment, Dollar Wadi",https://www.justdial.com/Mumbai/B-Chandullal-Company-Opposite-Vicky-Apartment-Dollar-Wadi-Prabhadevi/022P8770244_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Home Basket Supermarket Near Prabhadevi Prabhadevi,0.72 KM,5.0,1 Votes,"Shop No, , Rajgruha Society, 2 B, Saidham Nagar, Elphistone, M.Marg, Prabhadevi, Mumbai - 400013, Near Prabhadevi",https://www.justdial.com/Mumbai/Home-Basket-Supermarket-Near-Prabhadevi-Prabhadevi/022PXX22-XX22-190717211057-L4E5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
I reatail Near aahuja tower New Prabhadevi,0.74 KM,,0 Votes,"ahop no 12, r d marg, New Prabhadevi, Mumbai - 400025, near aahuja tower",https://www.justdial.com/Mumbai/I-reatail-Near-aahuja-tower-New-Prabhadevi/022PXX22-XX22-161020200733-C1M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Sagar Grain Prabhadevi,0.76 KM,,0 Votes,"Shop No 27/28, Irani Chawl, Gokhle Road, Saini Road, Prabhadevi, Mumbai - 400025",https://www.justdial.com/Mumbai/Sagar-Grain-Prabhadevi/022PF011836_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Pranay General Store Near Gammon House Prabhadevi,0.77 KM,,0 Votes,"Shop No 1, Champawadi, Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai - 400025, Near Gammon House",https://www.justdial.com/Mumbai/Pranay-General-Store-Near-Gammon-House-Prabhadevi/022PXX22-XX22-150519103921-Y1Z8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Balaji General Stores Near TATA PRESS Prabhadevi,0.79 KM,4.0,4 Votes,"shop no.7 Dollar Wadi, p. Balu Marg, Prabhadevi, Mumbai - 400025, near TATA PRESS",https://www.justdial.com/Mumbai/Balaji-General-Stores-Near-TATA-PRESS-Prabhadevi/022PXX22-XX22-141204132629-A5A7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Parshuram General Stores Dr Kurhade Market Adarsh Nagar Prabhadevi,0.82 KM,,0 Votes,"Shop A 1, Adarsh nagar, Prabhadevi, Mumbai - 400025, Dr Kurhade Market Adarsh Nagar",https://www.justdial.com/Mumbai/Parshuram-General-Stores-Dr-Kurhade-Market-Adarsh-Nagar-Prabhadevi/022PXX22-XX22-130905212110-I7M4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Matru Trupti General Stores Adarsh Nagar Dr Kharude Market Prabhadevi,0.88 KM,4.2,3 Votes,"Shop No 26, Kharude Building, Prabhadevi, Mumbai - 400025, Adarsh Nagar, Dr Kharude Market",https://www.justdial.com/Mumbai/Matru-Trupti-General-Stores-Adarsh-Nagar-Dr-Kharude-Market-Prabhadevi/022PF000694_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Sk Gupta General Store Prabhadevi,0.95 KM,,0 Votes,"Shop No.2 Bld No.1, Shree Sai Sundar Nagar, Century Bazaar, Prabhadevi, Prabhadevi, Mumbai - 400025",https://www.justdial.com/Mumbai/Sk-Gupta-General-Store-Prabhadevi/022PXX22-XX22-200123211007-L2E5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Bhagya Saree General Stores Adarsh Nagr Prabhadevi,1.09 KM,,0 Votes,"O/S - 25 Dr D H Kharude Mkt, Prabhadevi, Mumbai - 400025, Adarsh Nagr",https://www.justdial.com/Mumbai/Bhagya-Saree-General-Stores-Adarsh-Nagr-Prabhadevi/022PF000695_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Abhishek Stores Dr D H Kurhade Market Adarsh Nagar Prabhadevi,1.09 KM,3.0,1 Votes,"Shop No 54, Prabhadevi, Mumbai - 400025, Dr D H Kurhade Market Adarsh Nagar",https://www.justdial.com/Mumbai/Abhishek-Stores-Dr-D-H-Kurhade-Market-Adarsh-Nagar-Prabhadevi/022PXX22-XX22-130905211326-M2U3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Shree Vinayak Super Market Near Sanket Bar Prabhadevi,1.12 KM,3.8,4 Votes,"Shop No C/15, Aakansha Building, Veer Nariman Road, Prabhadevi, Mumbai - 400025, Near Sanket Bar",https://www.justdial.com/Mumbai/Shree-Vinayak-Super-Market-Near-Sanket-Bar-Prabhadevi/022PXX22-XX22-151217180541-J5A5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
Onginal General Stores Prabhadevi,1.17 KM,,0 Votes,"Shop No 9, Gopal Nagar, P B Marg, Prabhadevi, Mumbai - 400025",https://www.justdial.com/Mumbai/Onginal-General-Stores-Prabhadevi/022P1978568_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFByYWJoYWRldmk=
