Name,Distance,Rating,Votes,Address
Akash Electricals And General Stores Near Saarthi Bar Prabhadevi,0.28 KM,,0 Votes,"Sayani Road, Prabhadevi, Mumbai - 400013, Near Saarthi Bar"
Suryodaya Foods Saamna Press Prabhadevi,0.37 KM,4.7,6 Votes,"Shop.no3,4,suryodaya Building, New Prabhadevi Rd, Prabhadevi, Mumbai - 400025, Saamna Press"
Kamgar Oil General Stores Near Samana Press Nagusayajichi Wadi Prabhadevi,0.38 KM,,0 Votes,"Hbc Cottage, Prabhadevi, Mumbai - 400025, Near Samana Press, Nagusayajichi Wadi"
Laxmi General Stores New Prabhadevi Road Prabhadevi,0.4 KM,5.0,2 Votes,"7-A,Sunderlal Chawl, Dainik Samna Marg, Prabhadevi, Mumbai - 400025, New Prabhadevi Road"
Janata kirana stores Samna Press Prabhadevi,0.4 KM,,0 Votes,"Shop.no2, Sunderlal Chawl, Dainik Samna Marg, Prabhadevi, Mumbai - 400025, Samna Press"
Raj Lakshmi Courier Services Lakshmi General Stores Prabhadevi,0.4 KM,5.0,1 Votes,"Shop No. 7a, Sudarla Patra Chawl, New Dainik Samna Marg, Prabhadevi, Mumbai - 400025"
Sanjivani Medical General Stores Opp Samna Press Prabhadevi,0.42 KM,4.6,6 Votes,"38/D Nagusayajiwadi, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Samna Press"
Shree Siddhivinayak pan shop Fithwala road Prabhadevi,0.43 KM,,0 Votes,"Light pole,T.P/78/2, Fithwala marg, Prabhadevi, Mumbai - 400013, Fithwala road"
Chheda General Stores Near Dhanmill Naka J B Marg Prabhadevi,0.43 KM,4.3,3 Votes,"Shop No 1, Khatiza Manzil, J B Marg, Prabhadevi, Mumbai - 400013, Near Dhanmill Naka , J B Marg"
Prabhadevi General Store Opp Marathe Udyog Bhavan Prabhadevi,0.51 KM,3.8,10 Votes,"Ground Floor, Amay Society, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Marathe Udyog Bhavan"
Vijay General Store Opposite Ayushakti Ayurvedic Centre Prabhadevi,0.55 KM,,0 Votes,"Shop No 3, Satya Bhavan Chawl,Building No 18,C Wing, N M Joshi Marg, Prabhadevi, Mumbai - 400013, Opposite Ayushakti Ayurvedic Centre"
Sagar Oil Soap General Store Near SAJAN Optics Prabhadevi,0.57 KM,,0 Votes,"Shop no:7,Jamunadas Prabhudas Chawl, N M Joshi Marg, Prabhadevi, Mumbai - 400013, Near SAJAN Optics"
Matruchhaya General Stores Dr D H Kurhade Market Adarsh Nagar Prabhadevi,,5.0,2 Votes,"Shop No 17, Prabhadevi, Mumbai - 400025, Dr D H Kurhade Market Adarsh Nagar"
Samarprit General Store Opp Asha Baar Prabhadevi,,,0 Votes,"Shopno-676, Shiv Shakti Nagar, New Prabhadevi Road,, Prabhadevi, Mumbai - 400025, Opp Asha Baar"
Sanjay Kinara Store Opposite Samna Press Prabhadevi,,,0 Votes,"New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opposite Samna Press"
Ganesh General Store Prabhadevi,0.6 KM,5.0,2 Votes,"19/20 Kapadwala Chawl, V S Marg, Prabhadevi, Mumbai - 400025"
Shreyansh Kirana Store Deepak Cinema Prabhadevi,0.61 KM,,0 Votes,"Shop.no 5 ,Padmavati Darshan, N.M. Joshi Marg, Prabhadevi, Mumbai - 400013, Deepak Cinema"
M K General Stores Near Holly Cross Church Prabhadevi,0.62 KM,5.0,6 Votes,"Shop No. 8, HCS 831, Sita Sadan Building, Tulai Pipe Road, S V Marg, Prabhadevi, Mumbai - 400013, Near Holly Cross Church"
Rukendra General store Near station Prabhadevi,0.62 KM,,0 Votes,"Shop no f9 sant Rohidas Chawl, B.M Marg, Prabhadevi, Mumbai - 400013, Near station"
Laxmi Dryfriuit And General Stores Beside Kismat Cinema Veer Sawarkar Marg Prabhadevi,0.62 KM,,0 Votes,"Ganesh Niwas, Prabhadevi, Mumbai - 400025, Beside Kismat Cinema, Veer Sawarkar Marg"
Alok General Store Near Rajeshree Production Prabhadevi,0.63 KM,,0 Votes,"Prabhadevi Gym, Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai - 400025, Near Rajeshree Production"
Siddhi Sai General Store Near station Prabhadevi,0.63 KM,,0 Votes,"Shop no a7 sant rohidas sang, B.M.Marg, Prabhadevi, Mumbai - 400013, Near station"
Ganesh Canara Stores Opposite Dominos Pizza Prabhadevi,0.65 KM,3.0,1 Votes,"403 S, Veer Sawarkar Marg, Prabhadevi, Mumbai - 400025, Opposite Dominos Pizza"
Shree Sai Communication Deepak cinema Prabhadevi,0.65 KM,,0 Votes,"shop no.958, N.m Joshi marg, Prabhadevi, Mumbai - 400013, Deepak cinema"
Jinal Foods Deepak Cinema Prabhadevi,0.65 KM,4.2,2 Votes,"Shop.no9,Zia Masum Chawl, N.m Joshi Marg, Prabhadevi, Mumbai - 400013, Deepak Cinema"
Swami samrth stores Near deepak cinema Prabhadevi,0.66 KM,,0 Votes,"sarswati buld., Prabhadevi, Mumbai - 400013, near deepak cinema"
Mhatre Bakery And General Stores Beside Kismat Cinema Prabhadevi Chowk Veer Sawarkar Marg Prabhadevi,0.67 KM,4.3,5 Votes,"Irani Chawl, Prabhadevi, Mumbai - 400025, Beside Kismat Cinema, Prabhadevi Chowk, Veer Sawarkar Marg"
Rajivle bheedi shop Deepak cinema Prabhadevi,0.69 KM,,0 Votes,"Shop no. 21, N.M .Joshi marg, Prabhadevi, Mumbai - 400013, Deepak cinema"
Ravindra Store Opposite Kismat Talkies Prabhadevi,0.7 KM,3.8,5 Votes,"Century Bazaar, Svs Road, Prabhadevi, Mumbai - 400025, Opposite Kismat Talkies"
B Chandullal Company Opposite Vicky Apartment Dollar Wadi Prabhadevi,0.71 KM,3.9,4 Votes,"Veer Savarkar Road, Prabhadevi, Mumbai - 400025, Opposite Vicky Apartment, Dollar Wadi"
Home Basket Supermarket Near Prabhadevi Prabhadevi,0.72 KM,5.0,1 Votes,"Shop No, , Rajgruha Society, 2 B, Saidham Nagar, Elphistone, M.Marg, Prabhadevi, Mumbai - 400013, Near Prabhadevi"
I reatail Near aahuja tower New Prabhadevi,0.74 KM,,0 Votes,"ahop no 12, r d marg, New Prabhadevi, Mumbai - 400025, near aahuja tower"
Sagar Grain Prabhadevi,0.76 KM,,0 Votes,"Shop No 27/28, Irani Chawl, Gokhle Road, Saini Road, Prabhadevi, Mumbai - 400025"
Pranay General Store Near Gammon House Prabhadevi,0.77 KM,,0 Votes,"Shop No 1, Champawadi, Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai - 400025, Near Gammon House"
Balaji General Stores Near TATA PRESS Prabhadevi,0.79 KM,4.0,4 Votes,"shop no.7 Dollar Wadi, p. Balu Marg, Prabhadevi, Mumbai - 400025, near TATA PRESS"
Parshuram General Stores Dr Kurhade Market Adarsh Nagar Prabhadevi,0.82 KM,,0 Votes,"Shop A 1, Adarsh nagar, Prabhadevi, Mumbai - 400025, Dr Kurhade Market Adarsh Nagar"
Matru Trupti General Stores Adarsh Nagar Dr Kharude Market Prabhadevi,0.88 KM,4.2,3 Votes,"Shop No 26, Kharude Building, Prabhadevi, Mumbai - 400025, Adarsh Nagar, Dr Kharude Market"
Sk Gupta General Store Prabhadevi,0.95 KM,,0 Votes,"Shop No.2 Bld No.1, Shree Sai Sundar Nagar, Century Bazaar, Prabhadevi, Prabhadevi, Mumbai - 400025"
Bhagya Saree General Stores Adarsh Nagr Prabhadevi,1.09 KM,,0 Votes,"O/S - 25 Dr D H Kharude Mkt, Prabhadevi, Mumbai - 400025, Adarsh Nagr"
Abhishek Stores Dr D H Kurhade Market Adarsh Nagar Prabhadevi,1.09 KM,3.0,1 Votes,"Shop No 54, Prabhadevi, Mumbai - 400025, Dr D H Kurhade Market Adarsh Nagar"
Shree Vinayak Super Market Near Sanket Bar Prabhadevi,1.12 KM,3.8,4 Votes,"Shop No C/15, Aakansha Building, Veer Nariman Road, Prabhadevi, Mumbai - 400025, Near Sanket Bar"
Onginal General Stores Prabhadevi,1.17 KM,,0 Votes,"Shop No 9, Gopal Nagar, P B Marg, Prabhadevi, Mumbai - 400025"
I Mata Super Market Near Bengal Chemicals Prabhadevi,1.18 KM,4.8,2 Votes,"Shop C-24, Ground Floor, Aakansha Co Operative Housing Society, Veer Nariman Road, Prabhadevi, Mumbai - 400025, Near Bengal Chemicals"
Laxmi General Store Prabhadevi,1.32 KM,,0 Votes,"Shop No 5 Goapl Nagar, P B Marg, Prabhadevi, Mumbai - 400025"
Visal Kirana Store Opp Gammon House Prabhadevi,1.4 KM,,0 Votes,"Shop No 7, Bhiku Building, Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai - 400025, Opp Gammon House"
Shree Swaminarayan Tobacco General Stores Rohidas Chowk Prabhadevi,0.28 KM,,0 Votes,"Shop No 2, Devji Bhavan, J B Marg, Prabhadevi, Mumbai - 400013, Rohidas Chowk"
Ramprasad raswanti grah Motilal Oswal tower Prabhadevi,0.37 KM,,0 Votes,"Shop.no 6,chunawala chawl, dhanmill naka, Prabhadevi, Mumbai - 400013, Motilal Oswal tower"
Shree Bindiya Vasini General Stores Elphinstone Station Prabhadevi,0.39 KM,,0 Votes,"Shop.no 1, Edenwala Chawl, Prabhadevi, Mumbai - 400013, Elphinstone Station"
Shree Luxmi Shop Samna Press Dhanmil Naka Prabhadevi,0.4 KM,,0 Votes,"Shop No. 15, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Samna Press, Dhanmil Naka"
Sagar oil and General stores Vinayak sadan Prabhadevi,0.6 KM,,0 Votes,"Shop no 7, N.M Joshi marg, Prabhadevi, Mumbai - 400013, Vinayak sadan"
Rukendra General Stores Near Railway Station Prabhadevi,0.62 KM,,0 Votes,"F-9 Sant Rohidas Sangh, B M Road, Prabhadevi, Mumbai - 400013, Near Railway Station"
Shree Hari General Stores Prabhadevi,0.62 KM,,0 Votes,"Kadri Mansion, Sayani Road, Prabhadevi, Mumbai - 400025"
Shree Gurudeo Stall Near Prabhadevi Mun School Prabhadevi,0.68 KM,,0 Votes,"Gr Floor, near Charak Chs, Murray Ghag Marg, Prabhadevi, Mumbai - 400025, Near Prabhadevi Mun. School"
Santosh bheedi shop Deepak cinema Prabhadevi,1.13 KM,,0 Votes,"Shop no12, N.M Joshi marg, Prabhadevi, Mumbai - 400013, Deepak cinema"
Kevat General Stores NEAR MAHINDRE TOWER Worli,1.6 KM,5.0,2 Votes,"BDD CHAWL, BUILDING NO-72, Ganpat Rao Madam Marg, Worli, Mumbai - 400013, NEAR MAHINDRE TOWER"
New Vashi Market Lower Parel,1.43 KM,3.9,8 Votes,"45b, Shankar Rao Narampath, Lower Parel, Mumbai - 400013"
Vardhaman Super Market,0.54 KM,4.0,2 Votes,"Shop No.2 C1,C2,C3. Orbit Grand, N.m. Joshi Marg, Mumbai - 400013, Near DEEPAK Cinema"
Jai Maharashtra Masala Near Lower Parel Station Lower Parel,1.58 KM,,0 Votes,"Shop No 21, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near Lower Parel Station"
Tip Top Medical General Store Near Hanuman Gali Lower Parel,1.48 KM,4.3,10 Votes,"Shop No 2, Gandharv Darshan Building, S N Path, Lower Parel, Mumbai - 400013, Near Hanuman Gali"
Vijay Medical General Stores Near Elphinstone Station Lower Parel,0.4 KM,3.3,8 Votes,"Shop No.11, Suraj Building, Sitaram Jadhav Marg, Lower Parel, Mumbai - 400013, Near Elphinstone Station"
Bhartiya Janta Store Opp India Bull Lower Parel,0.41 KM,,0 Votes,"Shop No:3,Shiv Parvati, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opp India Bull"
Shah Manilal Morarji Co Near Deepak Cinema Lower Parel,0.59 KM,4.5,5 Votes,"5, Vinayak Sadan, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema"
Food Shoppe Near Deepak Cinema Lower Parel,0.62 KM,4.5,16 Votes,"Shop No 8,Sahjeevan Chs, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema"
Welcome Super Market Near Railway Stn Lower Parel,1.56 KM,2.3,3 Votes,"2,Jamila Bldg, J K Rd, Lower Parel, Mumbai - 400013, Near Railway Stn"
Sat Sarkar General Store Opp Merathon Lower Parel,,,0 Votes,"Jigna App D/502 Hemant Joshi Marg, Lower Parel, Mumbai - 400013, Opp Merathon"
Bharat Stationery General Stores Near Piramal Tower Lower Parel,1.73 KM,4.5,2 Votes,"Shop No.01 Punawala Building No.02, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near Piramal Tower"
Ashirwad Medical General Store Opposite Lower Parel Station Lower Parel,1.84 KM,2.3,6 Votes,"Shop No 6, Shiv Smruti, N M Joshi Road and Curry Road Gip Store Lane, Lower Parel, Mumbai - 400013, Opposite Lower Parel Station"
LAXMI STORES Opp G South BMC OFFICE Lower Parel,0.45 KM,4.7,4 Votes,"Shop No A-10, Orbit Grand Building, N.M.Joshi Marg, Lower Parel, Mumbai - 400013, Opp G-South BMC OFFICE"
Sai General Stores Near India Bull Lower Parel,0.53 KM,3.0,1 Votes,"Shop No:1 Khimji Chawl, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Near India Bull"
Maharashtra General Stores Near Deepak Cinema Lower Parel,0.53 KM,,0 Votes,"Shop No 2, Bmc Stall, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema"
Sanjay Kirana Stores,,,0 Votes,"Shop No 85/20, Mumbai - 400025, Kamgar No. 2"
Parul Store Opposite Dept Mumbai Central,,,0 Votes,"Mumbai Central St Depot, Parekh Bld,Sayaniroad, Elphiston, Rbi Staff Colony, Jehangir Boman Behram Road, Mumbai Central, Mumbai - 400025, Opposite Dept"
Bhagaywant General Store,0.57 KM,,0 Votes,"Gokhle Road, Mumbai - 400025, Near Motilal Oswal Tower"
Harikrishna Electric Hardware Store Opposite Deepak Cinema Lower Parel,0.67 KM,4.0,1 Votes,"Shop No.7/8, 33/35 Ziya Masum Chawl, NM Joshi Marg, Lower Parel, Mumbai - 400013, Opposite Deepak Cinema"
Shree Swami Samarth Stores Next Deepak Cinema Lower Parel,0.68 KM,4.5,1 Votes,"Shop No.4, N.M. Joshi Marg, Lower Parel, Mumbai - 400013, Next Deepak Cinema"
Shree Sai Provisional Store Lower Parel,0.69 KM,,0 Votes,"Shop No 1.unity Tower, PB Marg, Lower Parel, Mumbai - 400013"
Welcome General Stores Lower Parel,0.72 KM,3.3,3 Votes,"Shop No 3, 9C, Kabir Ashram, Pandurang Budhkar Marg, Lower Parel, Mumbai - 400013"
Sreyhans kirana store Lower Parel,0.72 KM,,0 Votes,"shop no 6 padmavati building, n.m.joshi marg, Lower Parel, Mumbai - 400013"
Kurla General Stores Near Dipak Cinema Lower Parel,0.77 KM,,0 Votes,"Shop No.6,, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Dipak Cinema"
