Name,Distance,Rating,Votes,Address
Jyoti Grain Stores Bhd Satyam Collection Churchgate,1.14 KM,3.9,22 Votes,"Shop No 4 Chheda Sadan Grd Flr, J Tata Road, Churchgate, Mumbai - 400020, Bhd Satyam Collection"
Salunke Bandhu Near Vegetable Market Chira Bazar kalbadevi,1.59 KM,4.1,7 Votes,"Shop No 509, Sona Chambers, J S S Road, Chira Bazar-kalbadevi, Mumbai - 400002, Near Vegetable Market"
K J Mart Opposite Adamji Peerbhai Market Marine Lines,1.19 KM,3.7,6 Votes,"Shop No 21, Bhiwandiwala Terrace, 2nd Dhobhighat Lane, Marine Lines, Mumbai - 400020, Opposite Adamji Peerbhai Market"
Hiralal Shival Super Market Near Goldeval Temple Gol Deval Cawasji Patel Tank,1.59 KM,4.5,11 Votes,"209/211, Laxmi Building, Sant Sena Maharaj Marg, Gol Deval-Cawasji Patel Tank, Mumbai - 400004, Near Goldeval Temple"
Prabhat Enterprises Opposite Masjid Bunder Railway Station Masjid Bunder,1.82 KM,3.0,2 Votes,"14-16, Gaumukh Bhuvan, Yusuf Meherali Road, Masjid Bunder, Mumbai - 400003, Opposite Masjid Bunder Railway Station"
All In One General Store Maheshwari Mata Mandir Sham Bhavan Navi Wadi Chira Bazar kalbadevi,1.84 KM,5.0,1 Votes,"Shop No 1, Building No 20, Dadi Seth Agyari Lane, Chira Bazar-kalbadevi, Mumbai - 400002, Maheshwari Mata Mandir, Sham Bhavan Navi Wadi"
Ration Issue Centre Near Bus Depot Number 3 Navy Nagar Colaba,,4.0,1 Votes,"Colaba, Mumbai - 400005, Near Bus Depot Number 3, Navy Nagar"
Suresh General Store Behind Round Masjid Dhobi Talao,1.19 KM,4.3,2 Votes,"Shop No.48, 2nd Marin Street, Dhobi Talao, Mumbai - 400002, Behind Round Masjid"
Sarvodaya Stores Marine Drive,1.32 KM,3.9,61 Votes,"Shop No 1, Building No 81, Swashray, Hvb Road, Marine Drive, Mumbai - 400020"
Dhanalaxmi Kirana Store Near to Hita Bhavan Hotel Princess Street,1.32 KM,4.0,1 Votes,"Shop No -216, Sethna Building, Princess Street, Princess Street, Mumbai - 400002, Near to Hita Bhavan Hotel"
Shah Stores Near Balaji Temple Sitaram Poddar Marg Kalbadevi,,4.0,7 Votes,"59, 1st Fanaswadi Rele Building, Palekar Marg, Kalbadevi, Mumbai - 400002, Near Balaji Temple, Sitaram Poddar Marg"
N R Spices Masjid Bunder,1.93 KM,,0 Votes,"29, Arihant Mansion, K N Road, Masjid Bunder, Mumbai - 400003"
Shree Stores Nr Masjid Railway Station Masjid Bunder,1.98 KM,4.0,1 Votes,"23,Chanda Ramji Bldg, Keshavji Naik Road, Masjid Bunder, Mumbai - 400003, Nr, Masjid Railway Station"
S h kumar company,,,0 Votes,Mumbai - 400001
Kavya Trading,,,0 Votes,"Shop No:03,Karai Resincy, Cheda Nagar, Mumbai - 400001, Near Manthan Hotel"
Remi Supermarket Near Flora Fountain Masjid Bunder,0.74 KM,1.0,1 Votes,"No 252, Narsi Natha Street, Masjid Bunder, Mumbai - 400003, Near Flora Fountain"
Vivek Grocery General And Cold Drinks Store Churchgate Churchgate,1.04 KM,5.0,1 Votes,"Imc Marg, Churchgate, Mumbai - 400020, Churchgate"
Gulshan Provision Stores Gaikwala Marg Dhobi Talao,1.12 KM,,0 Votes,"Shop No 82, Dhobi Talao, Mumbai - 400002, Gaikwala Marg"
Treat shop Near Jai Hind College Churchgate,1.14 KM,,0 Votes,"Tushar Apt., A-Road, Churchgate, Mumbai - 400020, Near Jai Hind College"
Hari Grocery Store Churchgate,1.17 KM,,0 Votes,"C Road, Churchgate, Mumbai - 400020"
F Suleman Stores Next to Bombay Hospital Dhobi Talao,1.2 KM,3.0,1 Votes,"Shop No-46,Building No-98, Wellington Street, Dhobi Talao, Mumbai - 400002, Next to Bombay Hospital"
Shah Vishanji Vijpar Company Near matro theater Dhobi Talao,1.23 KM,3.3,2 Votes,"31/33, S S Gaikwad Road, Dhobi Talao, Mumbai - 400002, near matro theater"
Ramesh Gernal Store Near smarat hoteo Churchgate,1.27 KM,,0 Votes,"Shop no 1, J. Tata road, Churchgate, Mumbai - 400020, Near smarat hoteo"
Sagar General Store Near By Metro Cinema Dhobi Talao,1.32 KM,,0 Votes,"240/1, Shah House, Dr Ch Street,, Dhobi Talao, Mumbai - 400002, Near By Metro Cinema,"
Sai General Stores Princess road Kalbadevi,1.33 KM,,0 Votes,"Shop no.614, Setana bldg, Kalbadevi, Mumbai - 400002, Princess road"
Modern Store New Bhatia Bhajanwadi Kalbadevi,1.39 KM,3.5,1 Votes,"Shop No 3, 9/15 Moraji Veiji Bldg, Dr M.B Velkar Street, Kalbadevi, Mumbai - 400002, New Bhatia Bhajanwadi"
Ramnik Grain Store Opp Laxmi Vilas Hotel Mandvi Koliwada Masjid Bunder,1.4 KM,,0 Votes,"Badani Building, 40, Janjikar Street, Masjid Bunder, Mumbai - 400003, Opp Laxmi Vilas Hotel, Mandvi Koliwada"
Sil sila a Husaini 51 M k road Marine Lines,1.44 KM,3.5,1 Votes,"Mogal House, Princess Street, Marine Lines, Mumbai - 400020, 51 M.k road"
Fatema Kanchwala Opposite Ruhani Hotel Above Noble Opticians Masjid Bunder,1.45 KM,4.3,2 Votes,"79, Mohammadi House, Room No 14, 1st Floor, Mohammed Ali Road, Masjid Bunder, Mumbai - 400003, Opposite Ruhani Hotel, Above Noble Opticians"
Ashapura General Store Morarji Velji Goshala Kalbadevi,1.47 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Laxmi grain store Lokand bazaar Masjid Bunder,1.48 KM,3.0,1 Votes,"Shop no 9, St road, Masjid Bunder, Mumbai - 400003, lokand bazaar"
Khushi grain store Chira bazar Kalbadevi,1.51 KM,,0 Votes,"91,khushi bldg, Velankar Road, Kalbadevi, Mumbai - 400002, Chira bazar"
